population_group,time,samp_no,chain_no,V1,taken,n_alive,run_name,map
1,2001,567001,1,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,567001,2,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,567001,3,0.3333333333333333,No,21,avid_kendra,kendra
1,2001,567001,4,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,567001,5,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,570501,1,0,No,21,avid_kendra,kendra
1,2001,570501,2,0,No,21,avid_kendra,kendra
1,2001,570501,3,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,570501,4,0.23809523809523808,No,21,avid_kendra,kendra
1,2001,570501,5,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,574001,1,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,574001,2,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,574001,3,0,No,21,avid_kendra,kendra
1,2001,574001,4,0,No,21,avid_kendra,kendra
1,2001,574001,5,0,No,21,avid_kendra,kendra
1,2001,577501,1,0,No,21,avid_kendra,kendra
1,2001,577501,2,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,577501,3,0.2857142857142857,No,21,avid_kendra,kendra
1,2001,577501,4,0.2857142857142857,No,21,avid_kendra,kendra
1,2001,577501,5,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,581001,1,0,No,21,avid_kendra,kendra
1,2001,581001,2,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,581001,3,0,No,21,avid_kendra,kendra
1,2001,581001,4,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,581001,5,0.23809523809523808,No,21,avid_kendra,kendra
1,2001,584501,1,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,584501,2,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,584501,3,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,584501,4,0.42857142857142855,No,21,avid_kendra,kendra
1,2001,584501,5,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,588001,1,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,588001,2,0,No,21,avid_kendra,kendra
1,2001,588001,3,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,588001,4,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,588001,5,0,No,21,avid_kendra,kendra
1,2001,591501,1,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,591501,2,0,No,21,avid_kendra,kendra
1,2001,591501,3,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,591501,4,0.23809523809523808,No,21,avid_kendra,kendra
1,2001,591501,5,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,595001,1,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,595001,2,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,595001,3,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,595001,4,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,595001,5,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,598501,1,0,No,21,avid_kendra,kendra
1,2001,598501,2,0,No,21,avid_kendra,kendra
1,2001,598501,3,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,598501,4,0,No,21,avid_kendra,kendra
1,2001,598501,5,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,602001,1,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,602001,2,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,602001,3,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,602001,4,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,602001,5,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,605501,1,0,No,21,avid_kendra,kendra
1,2001,605501,2,0.2857142857142857,No,21,avid_kendra,kendra
