samp_no,chain_no,age,prop,N
470001,5,4,0.14309210526315788,608
470001,5,5,0.09778597785977859,542
470001,5,6,0.07333333333333333,450
470001,5,7,0.04081632653061224,343
470001,5,8,0,235
470001,5,9,0,141
470001,5,10,0,74
470001,5,11,0,21
475001,1,0,0.19359756097560976,656
475001,1,1,0.17530487804878048,656
475001,1,2,0.17151607963246554,653
475001,1,3,0.16018662519440124,643
475001,1,4,0.15789473684210525,608
475001,1,5,0.11992619926199262,542
475001,1,6,0.07333333333333333,450
475001,1,7,0.026239067055393587,343
475001,1,8,0,235
475001,1,9,0,141
475001,1,10,0,74
475001,1,11,0,21
475001,2,0,0.18292682926829268,656
475001,2,1,0.17073170731707318,656
475001,2,2,0.16845329249617153,653
475001,2,3,0.15707620528771385,643
475001,2,4,0.15296052631578946,608
475001,2,5,0.12730627306273062,542
475001,2,6,0.07555555555555556,450
475001,2,7,0.02040816326530612,343
475001,2,8,0,235
475001,2,9,0,141
475001,2,10,0,74
475001,2,11,0,21
475001,3,0,0.1798780487804878,656
475001,3,1,0.17835365853658536,656
475001,3,2,0.18989280245022971,653
475001,3,3,0.15863141524105753,643
475001,3,4,0.14802631578947367,608
475001,3,5,0.0959409594095941,542
475001,3,6,0.07555555555555556,450
475001,3,7,0.03498542274052478,343
475001,3,8,0,235
475001,3,9,0,141
475001,3,10,0,74
475001,3,11,0,21
475001,4,0,0.1600609756097561,656
475001,4,1,0.16463414634146342,656
475001,4,2,0.18223583460949463,653
475001,4,3,0.15396578538102643,643
475001,4,4,0.13157894736842105,608
475001,4,5,0.12361623616236163,542
475001,4,6,0.06666666666666667,450
475001,4,7,0.043731778425655975,343
475001,4,8,0,235
475001,4,9,0,141
475001,4,10,0,74
475001,4,11,0,21
475001,5,0,0.18445121951219512,656
475001,5,1,0.15853658536585366,656
475001,5,2,0.1669218989280245,653
475001,5,3,0.14463452566096424,643
475001,5,4,0.16447368421052633,608
475001,5,5,0.1088560885608856,542
475001,5,6,0.07777777777777778,450
475001,5,7,0.03206997084548105,343
475001,5,8,0,235
475001,5,9,0,141
475001,5,10,0,74
475001,5,11,0,21
480001,1,0,0.19359756097560976,656
480001,1,1,0.18597560975609756,656
480001,1,2,0.18223583460949463,653
480001,1,3,0.14307931570762053,643
480001,1,4,0.14802631578947367,608
480001,1,5,0.12915129151291513,542
480001,1,6,0.07333333333333333,450
480001,1,7,0.037900874635568516,343
480001,1,8,0,235
480001,1,9,0,141
480001,1,10,0,74
480001,1,11,0,21
480001,2,0,0.15396341463414634,656
480001,2,1,0.16615853658536586,656
480001,2,2,0.18683001531393567,653
480001,2,3,0.15552099533437014,643
480001,2,4,0.13980263157894737,608
480001,2,5,0.1070110701107011,542
480001,2,6,0.07777777777777778,450
480001,2,7,0.037900874635568516,343
480001,2,8,0,235
480001,2,9,0,141
480001,2,10,0,74
480001,2,11,0,21
480001,3,0,0.16310975609756098,656
480001,3,1,0.1798780487804878,656
480001,3,2,0.17151607963246554,653
480001,3,3,0.17573872472783825,643
480001,3,4,0.13651315789473684,608
480001,3,5,0.1033210332103321,542
480001,3,6,0.08888888888888889,450
480001,3,7,0.029154518950437316,343
480001,3,8,0,235
480001,3,9,0,141
480001,3,10,0,74
480001,3,11,0,21
480001,4,0,0.16158536585365854,656
480001,4,1,0.18140243902439024,656
480001,4,2,0.17457886676875958,653
480001,4,3,0.15241057542768274,643
480001,4,4,0.16447368421052633,608
480001,4,5,0.11992619926199262,542
480001,4,6,0.08,450
480001,4,7,0.03498542274052478,343
480001,4,8,0,235
480001,4,9,0,141
480001,4,10,0,74
480001,4,11,0,21
480001,5,0,0.18597560975609756,656
480001,5,1,0.18597560975609756,656
480001,5,2,0.1807044410413476,653
480001,5,3,0.16796267496111975,643
480001,5,4,0.13651315789473684,608
480001,5,5,0.1088560885608856,542
480001,5,6,0.08,450
480001,5,7,0.03206997084548105,343
480001,5,8,0,235
480001,5,9,0,141
480001,5,10,0,74
480001,5,11,0,21
485001,1,0,0.18140243902439024,656
485001,1,1,0.1676829268292683,656
485001,1,2,0.1669218989280245,653
485001,1,3,0.16485225505443235,643
485001,1,4,0.15296052631578946,608
485001,1,5,0.12177121771217712,542
485001,1,6,0.07555555555555556,450
485001,1,7,0.03206997084548105,343
485001,1,8,0,235
485001,1,9,0,141
485001,1,10,0,74
485001,1,11,0,21
485001,2,0,0.18597560975609756,656
485001,2,1,0.19664634146341464,656
485001,2,2,0.16998468606431852,653
485001,2,3,0.15396578538102643,643
485001,2,4,0.1513157894736842,608
485001,2,5,0.13284132841328414,542
485001,2,6,0.06888888888888889,450
485001,2,7,0.029154518950437316,343
485001,2,8,0,235
485001,2,9,0,141
485001,2,10,0,74
485001,2,11,0,21
485001,3,0,0.1676829268292683,656
485001,3,1,0.18597560975609756,656
485001,3,2,0.1669218989280245,653
485001,3,3,0.16640746500777606,643
485001,3,4,0.14309210526315788,608
485001,3,5,0.11808118081180811,542
485001,3,6,0.07555555555555556,450
485001,3,7,0.029154518950437316,343
485001,3,8,0,235
485001,3,9,0,141
485001,3,10,0,74
485001,3,11,0,21
485001,4,0,0.17378048780487804,656
485001,4,1,0.18292682926829268,656
485001,4,2,0.1669218989280245,653
485001,4,3,0.16018662519440124,643
485001,4,4,0.13980263157894737,608
485001,4,5,0.12730627306273062,542
485001,4,6,0.08666666666666667,450
485001,4,7,0.01749271137026239,343
485001,4,8,0,235
485001,4,9,0,141
485001,4,10,0,74
485001,4,11,0,21
485001,5,0,0.16463414634146342,656
485001,5,1,0.16920731707317074,656
485001,5,2,0.19295558958652373,653
485001,5,3,0.16640746500777606,643
485001,5,4,0.15789473684210525,608
485001,5,5,0.12177121771217712,542
485001,5,6,0.08444444444444445,450
485001,5,7,0.03206997084548105,343
485001,5,8,0,235
485001,5,9,0,141
485001,5,10,0,74
485001,5,11,0,21
490001,1,0,0.18292682926829268,656
490001,1,1,0.1951219512195122,656
490001,1,2,0.18989280245022971,653
490001,1,3,0.17262830482115085,643
490001,1,4,0.15625,608
490001,1,5,0.0940959409594096,542
490001,1,6,0.06888888888888889,450
490001,1,7,0.03498542274052478,343
490001,1,8,0,235
490001,1,9,0,141
490001,1,10,0,74
490001,1,11,0,21
490001,2,0,0.16158536585365854,656
490001,2,1,0.17835365853658536,656
490001,2,2,0.18683001531393567,653
490001,2,3,0.14152410575427682,643
490001,2,4,0.14309210526315788,608
490001,2,5,0.11808118081180811,542
490001,2,6,0.06666666666666667,450
490001,2,7,0.03498542274052478,343
490001,2,8,0,235
490001,2,9,0,141
490001,2,10,0,74
490001,2,11,0,21
490001,3,0,0.17682926829268292,656
490001,3,1,0.15091463414634146,656
490001,3,2,0.16845329249617153,653
490001,3,3,0.15863141524105753,643
490001,3,4,0.14309210526315788,608
490001,3,5,0.11439114391143912,542
490001,3,6,0.07111111111111111,450
490001,3,7,0.03498542274052478,343
490001,3,8,0,235
490001,3,9,0,141
490001,3,10,0,74
490001,3,11,0,21
490001,4,0,0.17682926829268292,656
490001,4,1,0.1600609756097561,656
490001,4,2,0.1638591117917305,653
490001,4,3,0.15863141524105753,643
490001,4,4,0.14309210526315788,608
490001,4,5,0.1014760147601476,542
490001,4,6,0.09111111111111111,450
490001,4,7,0.026239067055393587,343
490001,4,8,0,235
490001,4,9,0,141
490001,4,10,0,74
490001,4,11,0,21
490001,5,0,0.18597560975609756,656
490001,5,1,0.18597560975609756,656
490001,5,2,0.18223583460949463,653
490001,5,3,0.15241057542768274,643
490001,5,4,0.14309210526315788,608
490001,5,5,0.11070110701107011,542
490001,5,6,0.07333333333333333,450
490001,5,7,0.03498542274052478,343
490001,5,8,0,235
490001,5,9,0,141
490001,5,10,0,74
490001,5,11,0,21
495001,1,0,0.17530487804878048,656
495001,1,1,0.1676829268292683,656
495001,1,2,0.18223583460949463,653
495001,1,3,0.15707620528771385,643
495001,1,4,0.13486842105263158,608
495001,1,5,0.11623616236162361,542
495001,1,6,0.07555555555555556,450
495001,1,7,0.03498542274052478,343
495001,1,8,0,235
495001,1,9,0,141
495001,1,10,0,74
495001,1,11,0,21
495001,2,0,0.1722560975609756,656
495001,2,1,0.19359756097560976,656
495001,2,2,0.16845329249617153,653
495001,2,3,0.15707620528771385,643
495001,2,4,0.1299342105263158,608
495001,2,5,0.12177121771217712,542
495001,2,6,0.07111111111111111,450
495001,2,7,0.037900874635568516,343
495001,2,8,0,235
495001,2,9,0,141
495001,2,10,0,74
495001,2,11,0,21
495001,3,0,0.18445121951219512,656
495001,3,1,0.16310975609756098,656
495001,3,2,0.17917304747320062,653
495001,3,3,0.14618973561430793,643
495001,3,4,0.15460526315789475,608
495001,3,5,0.12361623616236163,542
495001,3,6,0.07555555555555556,450
495001,3,7,0.029154518950437316,343
495001,3,8,0,235
495001,3,9,0,141
495001,3,10,0,74
495001,3,11,0,21
495001,4,0,0.13871951219512196,656
495001,4,1,0.19054878048780488,656
495001,4,2,0.16998468606431852,653
495001,4,3,0.16018662519440124,643
495001,4,4,0.15789473684210525,608
495001,4,5,0.1033210332103321,542
495001,4,6,0.1,450
495001,4,7,0.026239067055393587,343
495001,4,8,0,235
495001,4,9,0,141
495001,4,10,0,74
495001,4,11,0,21
495001,5,0,0.17835365853658536,656
495001,5,1,0.19359756097560976,656
495001,5,2,0.18376722817764166,653
495001,5,3,0.16485225505443235,643
495001,5,4,0.13651315789473684,608
495001,5,5,0.10516605166051661,542
495001,5,6,0.08222222222222222,450
495001,5,7,0.03206997084548105,343
495001,5,8,0,235
495001,5,9,0,141
495001,5,10,0,74
495001,5,11,0,21
500001,1,0,0.20579268292682926,656
500001,1,1,0.18902439024390244,656
500001,1,2,0.20367534456355282,653
500001,1,3,0.16174183514774496,643
500001,1,4,0.12335526315789473,608
500001,1,5,0.13284132841328414,542
500001,1,6,0.08222222222222222,450
500001,1,7,0.023323615160349854,343
500001,1,8,0,235
500001,1,9,0,141
500001,1,10,0,74
500001,1,11,0,21
500001,2,0,0.15396341463414634,656
500001,2,1,0.1875,656
500001,2,2,0.16998468606431852,653
500001,2,3,0.15396578538102643,643
500001,2,4,0.15789473684210525,608
500001,2,5,0.12177121771217712,542
500001,2,6,0.07555555555555556,450
500001,2,7,0.026239067055393587,343
500001,2,8,0,235
500001,2,9,0,141
500001,2,10,0,74
500001,2,11,0,21
500001,3,0,0.16310975609756098,656
500001,3,1,0.19207317073170732,656
500001,3,2,0.17457886676875958,653
500001,3,3,0.16796267496111975,643
500001,3,4,0.13157894736842105,608
500001,3,5,0.12177121771217712,542
500001,3,6,0.06888888888888889,450
500001,3,7,0.037900874635568516,343
500001,3,8,0,235
500001,3,9,0,141
500001,3,10,0,74
500001,3,11,0,21
500001,4,0,0.16158536585365854,656
500001,4,1,0.16920731707317074,656
500001,4,2,0.17611026033690658,653
500001,4,3,0.13996889580093314,643
500001,4,4,0.15789473684210525,608
500001,4,5,0.1070110701107011,542
500001,4,6,0.08222222222222222,450
500001,4,7,0.029154518950437316,343
500001,4,8,0,235
500001,4,9,0,141
500001,4,10,0,74
500001,4,11,0,21
500001,5,0,0.1798780487804878,656
500001,5,1,0.1798780487804878,656
500001,5,2,0.17611026033690658,653
500001,5,3,0.15085536547433903,643
500001,5,4,0.14309210526315788,608
500001,5,5,0.13837638376383765,542
500001,5,6,0.08444444444444445,450
500001,5,7,0.023323615160349854,343
500001,5,8,0,235
500001,5,9,0,141
500001,5,10,0,74
500001,5,11,0,21
505001,1,0,0.17682926829268292,656
505001,1,1,0.19664634146341464,656
505001,1,2,0.16845329249617153,653
505001,1,3,0.17262830482115085,643
505001,1,4,0.15953947368421054,608
505001,1,5,0.11623616236162361,542
505001,1,6,0.06666666666666667,450
505001,1,7,0.04081632653061224,343
505001,1,8,0,235
505001,1,9,0,141
505001,1,10,0,74
505001,1,11,0,21
505001,2,0,0.16463414634146342,656
505001,2,1,0.16310975609756098,656
505001,2,2,0.17304747320061256,653
505001,2,3,0.16018662519440124,643
505001,2,4,0.14802631578947367,608
505001,2,5,0.12730627306273062,542
505001,2,6,0.07777777777777778,450
505001,2,7,0.026239067055393587,343
505001,2,8,0,235
505001,2,9,0,141
505001,2,10,0,74
505001,2,11,0,21
505001,3,0,0.17530487804878048,656
505001,3,1,0.17073170731707318,656
505001,3,2,0.16539050535987748,653
505001,3,3,0.16018662519440124,643
505001,3,4,0.14309210526315788,608
505001,3,5,0.11623616236162361,542
505001,3,6,0.07333333333333333,450
505001,3,7,0.026239067055393587,343
505001,3,8,0,235
505001,3,9,0,141
505001,3,10,0,74
505001,3,11,0,21
505001,4,0,0.17530487804878048,656
505001,4,1,0.18292682926829268,656
505001,4,2,0.18376722817764166,653
505001,4,3,0.14774494556765164,643
505001,4,4,0.15953947368421054,608
505001,4,5,0.12915129151291513,542
505001,4,6,0.06222222222222222,450
505001,4,7,0.03498542274052478,343
505001,4,8,0,235
505001,4,9,0,141
505001,4,10,0,74
505001,4,11,0,21
505001,5,0,0.20579268292682926,656
505001,5,1,0.17835365853658536,656
505001,5,2,0.19142419601837674,653
505001,5,3,0.16018662519440124,643
505001,5,4,0.14802631578947367,608
505001,5,5,0.1014760147601476,542
505001,5,6,0.08,450
505001,5,7,0.03498542274052478,343
505001,5,8,0,235
505001,5,9,0,141
505001,5,10,0,74
505001,5,11,0,21
510001,1,0,0.18140243902439024,656
510001,1,1,0.20884146341463414,656
510001,1,2,0.17151607963246554,653
510001,1,3,0.13996889580093314,643
510001,1,4,0.15789473684210525,608
510001,1,5,0.13099630996309963,542
510001,1,6,0.07777777777777778,450
510001,1,7,0.029154518950437316,343
510001,1,8,0,235
510001,1,9,0,141
510001,1,10,0,74
510001,1,11,0,21
510001,2,0,0.1722560975609756,656
510001,2,1,0.17378048780487804,656
510001,2,2,0.18683001531393567,653
510001,2,3,0.14463452566096424,643
510001,2,4,0.15789473684210525,608
510001,2,5,0.11254612546125461,542
510001,2,6,0.08444444444444445,450
510001,2,7,0.03206997084548105,343
510001,2,8,0,235
510001,2,9,0,141
510001,2,10,0,74
510001,2,11,0,21
510001,3,0,0.17378048780487804,656
510001,3,1,0.1722560975609756,656
510001,3,2,0.17304747320061256,653
510001,3,3,0.15707620528771385,643
510001,3,4,0.13815789473684212,608
510001,3,5,0.13837638376383765,542
510001,3,6,0.07333333333333333,450
510001,3,7,0.03206997084548105,343
510001,3,8,0,235
510001,3,9,0,141
510001,3,10,0,74
510001,3,11,0,21
510001,4,0,0.1600609756097561,656
510001,4,1,0.16158536585365854,656
510001,4,2,0.18529862174578868,653
510001,4,3,0.14930015552099535,643
510001,4,4,0.1611842105263158,608
510001,4,5,0.12177121771217712,542
510001,4,6,0.06444444444444444,450
510001,4,7,0.037900874635568516,343
510001,4,8,0,235
510001,4,9,0,141
510001,4,10,0,74
510001,4,11,0,21
510001,5,0,0.1722560975609756,656
510001,5,1,0.18140243902439024,656
510001,5,2,0.1807044410413476,653
510001,5,3,0.16640746500777606,643
510001,5,4,0.13486842105263158,608
510001,5,5,0.11808118081180811,542
510001,5,6,0.08,450
510001,5,7,0.037900874635568516,343
510001,5,8,0,235
510001,5,9,0,141
510001,5,10,0,74
510001,5,11,0,21
515001,1,0,0.1722560975609756,656
515001,1,1,0.17682926829268292,656
515001,1,2,0.15160796324655437,653
515001,1,3,0.15707620528771385,643
515001,1,4,0.15460526315789475,608
515001,1,5,0.1088560885608856,542
515001,1,6,0.07555555555555556,450
515001,1,7,0.037900874635568516,343
515001,1,8,0,235
515001,1,9,0,141
515001,1,10,0,74
515001,1,11,0,21
515001,2,0,0.18597560975609756,656
515001,2,1,0.1676829268292683,656
515001,2,2,0.18683001531393567,653
515001,2,3,0.15241057542768274,643
515001,2,4,0.13815789473684212,608
515001,2,5,0.12730627306273062,542
515001,2,6,0.07777777777777778,450
515001,2,7,0.026239067055393587,343
515001,2,8,0,235
515001,2,9,0,141
515001,2,10,0,74
515001,2,11,0,21
515001,3,0,0.18902439024390244,656
515001,3,1,0.1875,656
515001,3,2,0.15160796324655437,653
515001,3,3,0.17418351477449456,643
515001,3,4,0.15789473684210525,608
515001,3,5,0.12177121771217712,542
515001,3,6,0.06,450
515001,3,7,0.037900874635568516,343
515001,3,8,0,235
515001,3,9,0,141
515001,3,10,0,74
515001,3,11,0,21
515001,4,0,0.1875,656
515001,4,1,0.1875,656
515001,4,2,0.18376722817764166,653
515001,4,3,0.16485225505443235,643
515001,4,4,0.14638157894736842,608
515001,4,5,0.11992619926199262,542
515001,4,6,0.06666666666666667,450
515001,4,7,0.03206997084548105,343
515001,4,8,0,235
515001,4,9,0,141
515001,4,10,0,74
515001,4,11,0,21
515001,5,0,0.16310975609756098,656
515001,5,1,0.17073170731707318,656
515001,5,2,0.17611026033690658,653
515001,5,3,0.16018662519440124,643
515001,5,4,0.15460526315789475,608
515001,5,5,0.11254612546125461,542
515001,5,6,0.06666666666666667,450
515001,5,7,0.037900874635568516,343
515001,5,8,0,235
515001,5,9,0,141
515001,5,10,0,74
515001,5,11,0,21
520001,1,0,0.17682926829268292,656
520001,1,1,0.17073170731707318,656
520001,1,2,0.15926493108728942,653
520001,1,3,0.16329704510108864,643
520001,1,4,0.1513157894736842,608
520001,1,5,0.11808118081180811,542
520001,1,6,0.07555555555555556,450
520001,1,7,0.026239067055393587,343
520001,1,8,0,235
520001,1,9,0,141
520001,1,10,0,74
520001,1,11,0,21
520001,2,0,0.17530487804878048,656
520001,2,1,0.15396341463414634,656
520001,2,2,0.1807044410413476,653
520001,2,3,0.14152410575427682,643
520001,2,4,0.14144736842105263,608
520001,2,5,0.11992619926199262,542
520001,2,6,0.08222222222222222,450
520001,2,7,0.03498542274052478,343
520001,2,8,0,235
520001,2,9,0,141
520001,2,10,0,74
520001,2,11,0,21
520001,3,0,0.19664634146341464,656
520001,3,1,0.16920731707317074,656
520001,3,2,0.16232771822358347,653
520001,3,3,0.16018662519440124,643
520001,3,4,0.12664473684210525,608
520001,3,5,0.1070110701107011,542
520001,3,6,0.08444444444444445,450
520001,3,7,0.03498542274052478,343
520001,3,8,0,235
520001,3,9,0,141
520001,3,10,0,74
520001,3,11,0,21
520001,4,0,0.1798780487804878,656
520001,4,1,0.18140243902439024,656
520001,4,2,0.17151607963246554,653
520001,4,3,0.13841368584758942,643
520001,4,4,0.14309210526315788,608
520001,4,5,0.12730627306273062,542
520001,4,6,0.08666666666666667,450
520001,4,7,0.029154518950437316,343
520001,4,8,0,235
520001,4,9,0,141
520001,4,10,0,74
520001,4,11,0,21
520001,5,0,0.1676829268292683,656
520001,5,1,0.1676829268292683,656
520001,5,2,0.1669218989280245,653
520001,5,3,0.17418351477449456,643
520001,5,4,0.13486842105263158,608
520001,5,5,0.11808118081180811,542
520001,5,6,0.07333333333333333,450
520001,5,7,0.03206997084548105,343
520001,5,8,0,235
520001,5,9,0,141
520001,5,10,0,74
520001,5,11,0,21
525001,1,0,0.17530487804878048,656
525001,1,1,0.18140243902439024,656
525001,1,2,0.17304747320061256,653
525001,1,3,0.16485225505443235,643
525001,1,4,0.13157894736842105,608
525001,1,5,0.11808118081180811,542
525001,1,6,0.06222222222222222,450
525001,1,7,0.04081632653061224,343
525001,1,8,0,235
525001,1,9,0,141
525001,1,10,0,74
525001,1,11,0,21
525001,2,0,0.17530487804878048,656
525001,2,1,0.18140243902439024,656
525001,2,2,0.17457886676875958,653
525001,2,3,0.17884914463452567,643
525001,2,4,0.14144736842105263,608
525001,2,5,0.1088560885608856,542
525001,2,6,0.08,450
525001,2,7,0.03206997084548105,343
525001,2,8,0,235
525001,2,9,0,141
525001,2,10,0,74
525001,2,11,0,21
525001,3,0,0.20579268292682926,656
525001,3,1,0.20579268292682926,656
525001,3,2,0.18376722817764166,653
525001,3,3,0.16485225505443235,643
525001,3,4,0.14802631578947367,608
525001,3,5,0.12361623616236163,542
525001,3,6,0.06222222222222222,450
525001,3,7,0.037900874635568516,343
525001,3,8,0,235
525001,3,9,0,141
525001,3,10,0,74
525001,3,11,0,21
525001,4,0,0.17530487804878048,656
525001,4,1,0.19359756097560976,656
525001,4,2,0.19601837672281777,653
525001,4,3,0.14463452566096424,643
525001,4,4,0.15296052631578946,608
525001,4,5,0.12730627306273062,542
525001,4,6,0.08,450
525001,4,7,0.02040816326530612,343
525001,4,8,0,235
525001,4,9,0,141
525001,4,10,0,74
525001,4,11,0,21
525001,5,0,0.16920731707317074,656
525001,5,1,0.19359756097560976,656
525001,5,2,0.16079632465543645,653
525001,5,3,0.17729393468118196,643
525001,5,4,0.14802631578947367,608
525001,5,5,0.11808118081180811,542
525001,5,6,0.08,450
525001,5,7,0.03206997084548105,343
525001,5,8,0,235
525001,5,9,0,141
525001,5,10,0,74
525001,5,11,0,21
530001,1,0,0.16310975609756098,656
530001,1,1,0.18292682926829268,656
530001,1,2,0.16998468606431852,653
530001,1,3,0.15707620528771385,643
530001,1,4,0.13980263157894737,608
530001,1,5,0.12361623616236163,542
530001,1,6,0.07111111111111111,450
